status,city,state,country,classification,openfda,product_type,event_id,recalling_firm,address_1,address_2,postal_code,voluntary_mandated,initial_firm_notification,distribution_pattern,recall_number,product_description,product_quantity,reason_for_recall,recall_initiation_date,center_classification_date,termination_date,report_date,code_info,more_code_info,classification_clean,quantity_numeric,defect_labeling_error,defect_sterility_breach,defect_container_closure,defect_blister_seal,defect_moisture_ingress,defect_foreign_substance,defect_potency_issues,defect_manufacturing_defect,defect_stability_degradation,defect_documentation_error,defect_cross_contamination,defect_packaging_defect,defect_tablet_defect,primary_defect,packaging_format,dosage_form,days_to_resolution,recall_year,severity_score,estimated_cost_impact,risk_score,risk_level
Terminated,Baltimore,MD,United States,Class III,{},Drugs,83333,Lupin Pharmaceuticals Inc.,111 S Calvert St Fl 21ST,N/A,21202-6174,Voluntary: Firm initiated,Letter,Nationwide in the U.S. and PR.,D-1490-2019,"Gatifloxacin Ophthalmic Solution 0.5%, For Use in the Eyes Only, Rx Only, Sterile, 2.5 mL Bottle, Manufactured for: Lupin Pharmaceuticals, Inc. Baltimore, Maryland 21202, United States, Manufactured by: Lupin Limited, Pithampur (M.P.) 454 775, India, NDC 68180-435-01.","17,238 bottles",Labeling: Missing label; Product complaints reported missing bottle label.,2019-07-11,2019-07-17,2020-09-09,20190724,"Lot #: H805157, Exp. 05/2020",,III,17238.0,True,False,False,False,False,False,False,False,False,False,False,False,False,labeling_error,bottles,solutions,426.0,2019,1,24121,5,Low
Terminated,Columbus,OH,United States,Class III,{},Drugs,85842,American Health Packaging,2550 John Glenn Ave Ste A,N/A,43217-1188,Voluntary: Firm initiated,Letter,Nationwide USA,D-1372-2020,"Nabumetone Tablets, USP, 500 mg, 100 Tablets per carton (10 tablets x 10 blister cards), Rx only, Distributed by: American Health Packaging, Columbus, Ohio 43217, NDC carton: 60687-374-01, NDC unit dose: 60687-374-11",265 cartons,Labeling Not Elsewhere Classified: The statement  Pharmacist: Dispense with the accompanying Medication Guide  was not included on the carton label.,2020-06-10,2020-07-01,2022-08-03,20200701,"Lot #: 189551, Exp 04/30/2021",,III,265.0,True,False,False,False,False,False,False,False,False,False,False,False,False,labeling_error,blisters,tablets,784.0,2020,1,18077,5,Low
Terminated,West Columbia,SC,United States,Class III,{},Drugs,84106,Nephron Pharmaceuticals Corporation dba Nephron Sterile Compounding Center,4500 12th Street Ext,,29172-3025,Voluntary: Firm initiated,Letter,Nationwide in the U.S.,D-0154-2020,"PF-Succinylcholine Chloride Injection, USP 20 mg/mL (200 mg/10 mL), Rx Only, Single-Dose Container, 5 x 10 mL pre-filled syringes, Nephron 503B Outsourcing Facility 4500 12th St. Ext West Columbia, SC 29172, NDC 69374-919-10.","19,390 syringes",Incorrect labeling: Incorrect or missing lot and/or exp date,2019-10-21,2019-10-28,2020-05-07,20191106,"Lots: SU9079A, SU9079B, Exp 4/5/2020",,III,19390.0,True,False,False,False,False,False,False,False,False,False,False,False,False,labeling_error,syringes,injections,199.0,2019,1,24291,5,Low
Terminated,Titusville,NJ,United States,Class II,{},Drugs,81289,"Janssen Pharmaceuticals, Inc.",1125 Trenton-Harbourton Rd.,,08560,Voluntary: Firm initiated,Letter,Nationwide in the USA,D-0218-2019,"Ortho-Novum 7/7/7 (norethindrone/ethinyl/estradiol) Tablets, 0.5 mg/0.035 mg, 0.75 mg/0.035 mg, 1 mg/0.035, 28-Day Regimen per pouch, packaged in a) 6 Veridate Tablet Dispensers and 6 Refill pouches (NDC 504-58-178-28) per carton (NDC 50458-178-06); and b) 12 Veridate Tablet Dispenser Refills (NDC 50458-178-12) per carton (NDC 50458-178-12), Clinic Package, , Rx Only, Manufactured by: Janssen Ortho, LLC, Manati, Puerto Rico 00674; Manufactured for: Janssen Pharmaceuticals, Inc., Titusville, New Jersey 08560.","a) 3,956 cartons; b) 1 carton",Labeling: Incorrect Instructions; Instructions included  for use with the Veridate dispenser contained instructions for the Dialpak dispenser.,2018-10-23,2018-11-06,2019-10-30,20181114,"Lot #: a) 18CM120, Exp 03/2020; b) 18BM110, Exp. 03/2020",,II,3956.0,True,False,False,False,False,False,False,False,False,False,False,False,False,labeling_error,pouches,tablets,372.0,2018,5,219908,9,Medium
Terminated,Raleigh,NC,United States,Class I,{},Drugs,87531,"PNHC, LLC.",1105 Baslow Brook Ct,N/A,27614-8863,Voluntary: Firm initiated,Press Release,"FL, CA",D-0365-2021,"heal the world, moisturizing original hand sanitizer, Non-Sterile Solution, Alcohol Antiseptic, 70% Topical Solution, 9.6 FL OZ. (285 mL) bottle, Heal The World, LLC, Draper, UT 84020, UPC 6 19988 44038 0.","139,806 bottles",Labeling Not Elsewhere Classified: Hand sanitizer packaged in containers resembling drinking water bottles.,2021-03-10,2021-04-30,2023-10-16,20210512,"Lots: SAA21, SAA24, SAA27, SAA22, SAA23, SAA29, SAA26, SAA28, SAA25, SAA32, SAA55, SAA56, SAA44, SAA60, expiration 5/2022",,I,139806.0,True,False,False,False,False,False,False,False,False,False,False,False,False,labeling_error,bottles,solutions,950.0,2021,10,2715175,14,High
Terminated,Tonawanda,NY,United States,Class III,{},Drugs,79457,"Pine Pharmaceuticals, LLC",100 Colvin Woods Pkwy,Ste 300,14150-6974,Voluntary: Firm initiated,Letter,NY only,D-0607-2018,"Brilliant Blue G for Intraocular Injection 0.5mL vial 0.25 mg/mL  Compounded by: Pine Pharmaceuticals 355 Riverwalk Pkwy Tonawanda, NY 14150. NDC 69194-0358-01",136 units,Labeling: Label Mix-Up: Brilliant Blue G was labeled with an inaccurate auxiliary label which contained active/inactive ingredient information for incorrect product.,2018-03-05,2018-03-26,2018-04-23,20180328,"Lot#: 18098@1, Exp. 7/16/2018",,III,136.0,True,False,False,False,False,False,True,False,False,False,True,False,False,cross_contamination,vials,injections,49.0,2018,1,17111,5,Low
Terminated,Morgantown,WV,United States,Class I,{},Drugs,89970,Mylan Pharmaceuticals Inc,3711 Collins Ferry Rd,,26505-2362,Voluntary: Firm initiated,Press Release,USA nationwide.,D-0845-2022,"Insulin Glargine (insulin glargine-yfgn) Injection, 100 units/mL (U-100), packaged in a 10 mL Multiple-Dose vial inside a carton, Rx only, Manufactured by: Mylan Pharmaceuticals Inc., Morgantown, WV 26505, Manufactured for: Mylan Specialty L.P., Morgantown, WV 26505, NDC 49502-393-80","89,665 vials",Labeling: Missing label on the vial,2022-04-12,2022-05-04,2023-10-18,20220504,"Lot #: BF21002800, Exp 8/2023",,I,89665.0,True,False,False,False,False,False,False,False,False,False,False,False,False,labeling_error,vials,injections,554.0,2022,10,2650874,14,High
Terminated,Torrance,CA,United States,Class I,{},Drugs,81741,Asclemed USA Inc. dba Enovachem,379 Van Ness Ave Ste 1403,,90501-7211,Voluntary: Firm initiated,Press Release,U.S.A. Natonwide,D-0354-2019,"Dyural-80 Injection Kit, 1 Dose, Single Use Only, Rx only, Distributed by Enovachem Pharmaceuticals, Torrance, CA 90501, NDC 76420-0755-01",,"Labeling: Not eslewhere classified - The kits include Sodium Chloride, USP, 0.9% which was recalled by the manufacturer due to the product insert incorrectly stating stoppers do not contain latex. The stoppers contain natural rubber latex",2018-12-11,2019-01-09,2023-02-01,20181226,"Lot # 050918X1, 051618X10, 051818X4, Exp 12/31/18; 071718X2, Exp 2/28/19; 061118X8, Exp 5/1/19; 051518X4, 051818X5, 052118X4, 052118X5, 052918X7, 061118X9, 061118X10, 061418X2, 061518X1, Exp 5/31/19; 061518X2, 061918X2, 062518X2, 062718X1, 062718X2, 062818X3, 062818X4, 070918X1, 071018X5, 071118X4, 071118X5, 072018X6, 072418X3, 072418X4, 072518X2, 073018X4, 073018X8, 080218X3, 080718X7, 080918X3, 083018X2, 083118X2, 083118X5, 090518X5, Exp 6/30/2019; 090518X6, 090718X2, 090718X3, 090718X5, 091118X7, 091318X5, 091918X1, 092718X1, 092718X2, 092818X3, 100518X6, 101118X3, 101518X2, 101618X7, 101618X8, 101818X3, 101918X1, 102318X1, 103118X1, 103118X2, Exp 7/31/19; 103118X3, 110618X1, 110818X1, Exp 9/30/19",,I,,True,False,False,False,False,True,False,False,False,False,False,False,False,foreign_substance,unknown,injections,1513.0,2018,10,2000000,23,Critical
Terminated,Hurst,TX,United States,Class III,{},Drugs,81198,"Right Value Drug Stores, Inc.",122 Grapevine Hwy,,76054-2406,Voluntary: Firm initiated,Letter,Distributed in California,D-0240-2019,"Progesterone SR 100 mg Capsules, packed in 8,13, 20, 30, 40 or 60 dram screw top pill bottle, Carie Boyd's Prescription Shop 122 Grapevine Hwy. Hurst, TX 76054 817-282-9376. NDC 99999-0104-55",6580 capsules,Labeling Not Elsewhere Classified: Misbranding.,2018-09-25,2018-11-14,2020-10-13,20181121,Lots: 03272018@10 Exp. 09/11/2018; 03282018@8 Exp. 09/24/2018; 03282018@18 Exp. 09/24/2018; 04232018@3 Exp. 09/24/2018; 05302018@4 Exp. 10/22/2018; 06072018@6 Exp. 10/22/2018; 06212018@1 Exp. 10/22/2018; 06252018@7 Exp. 10/22/2018; 07192018@8 Exp. 10/22/2018; 07192018@10 Exp. 01/15/2019; 08282018@6 Exp. 2/23/2019; 08282018@7 Exp. 2/23/2019; 09142018@1 Exp. 02/23/2018; 09182018@10 Exp. 2/23/2019,,III,6580.0,True,False,False,False,False,False,False,False,False,False,False,False,False,labeling_error,bottles,capsules,749.0,2018,1,22727,5,Low
Ongoing,Knoxville,TN,United States,Class III,"{'application_number': ['NDA204200'], 'brand_name': ['EPINEPHRINE PROFESSIONAL'], 'generic_name': ['EPINEPHRINE AND ISOPROPYL ALCOHOL'], 'manufacturer_name': ['Focus Health Group'], 'product_ndc': ['24357-011'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['INTRAMUSCULAR', 'SUBCUTANEOUS'], 'rxcui': ['797544', '1660014', '1660016'], 'spl_id': ['186ccdb3-fc42-fe87-e063-6294a90a41b8'], 'spl_set_id': ['8c502fcc-1b61-7d1f-e053-2a95a90adc46'], 'package_ndc': ['24357-011-13', '42023-159-25', '68599-5804-1'], 'is_original_packager': [True]}",Drugs,91911,Focus Health Group Inc,5802 Kingston Pike,N/A,37919-6339,Voluntary: Firm initiated,Letter,Nationwide in the USA,D-0535-2023,"Epinephrine Professional EMS, Epinephrine Convenience Kit, Epinephrine 1 mg/mL, Rx Only, Focus Health Group, Manufactured for: Focus Health Group, 5802 Kingston Pike, Knoxville, TN 37919.  Incorrect NDC (kit): 24357-011-13",246 kits,Labeling; Incorrect NDC number on outer carton of product.,2023-03-16,2023-04-13,,20230419,"Lot numbers: 57943EMS, exp 5/31/2023; 56276EMS, exp 4/30/2024",,III,246.0,True,False,False,False,False,False,False,False,False,False,True,False,False,cross_contamination,unknown,unknown,,2023,1,17969,5,Low
Terminated,Plainsboro,NJ,United States,Class III,"{'application_number': ['ANDA077622'], 'brand_name': ['LISINOPRIL'], 'generic_name': ['LISINOPRIL'], 'manufacturer_name': ['Aurobindo Pharma Limited'], 'product_ndc': ['65862-037', '65862-038', '65862-039', '65862-040', '65862-041', '65862-042'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['ORAL'], 'substance_name': ['LISINOPRIL'], 'rxcui': ['197884', '205326', '311353', '311354', '314076', '314077'], 'spl_id': ['02e12641-9edf-4791-8684-5f148f3ed574'], 'spl_set_id': ['0e6364a4-6d66-4151-8197-d45e2a762895'], 'package_ndc': ['65862-037-30', '65862-037-01', '65862-037-00', '65862-037-05', '65862-037-99', '65862-038-30', '65862-038-01', '65862-038-00', '65862-038-05', '65862-038-99', '65862-039-30', '65862-039-01', '65862-039-00', '65862-039-05', '65862-039-99', '65862-040-30', '65862-040-01', '65862-040-00', '65862-040-05', '65862-040-99', '65862-041-30', '65862-041-01', '65862-041-00', '65862-041-05', '65862-041-99', '65862-042-30', '65862-042-01', '65862-042-00', '65862-042-05', '65862-042-99'], 'is_original_packager': [True], 'upc': ['0365862038012', '0365862040015', '0365862037015'], 'unii': ['E7199S1YWR']}",Drugs,65071,Aurobindo Pharma USA Inc,666 Plainsboro Rd. Suite 210,N/A,08536-3004,Voluntary: Firm initiated,Letter,Nationwide,D-498-2013,"Lisinopril Tablets, USP, 30 mg, Rx only, 100 tablets, NDC 65862-041-01 Manufactured for: Aurobindo Pharma USA Inc. 2400 Route 130 North, Dayton, NJ 08810  Manufactured by: Aurobindo Pharma Limited Hyderabad- 500 072 India",1776 bottles,Labeling: Label Error on Declared Strength: Incorrect strength on side display panel of label,2013-04-09,2013-05-30,2014-01-23,20130605,Lot KP3012001-A Exp.12/13  Lot KP3012002-A Exp.12/13,,III,1776.0,True,False,False,False,False,False,True,False,False,True,False,False,False,labeling_error,unknown,tablets,289.0,2013,1,20831,5,Low
Terminated,Bridgewater,NJ,United States,Class III,"{'application_number': ['NDA020648'], 'brand_name': ['DIAZEPAM'], 'generic_name': ['DIAZEPAM'], 'manufacturer_name': ['Oceanside Pharmaceuticals'], 'product_ndc': ['68682-650', '68682-652', '68682-655'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['RECTAL'], 'substance_name': ['DIAZEPAM'], 'rxcui': ['801957', '801961', '801966'], 'spl_id': ['0e23d654-d8b9-af1c-e063-6294a90a6f14'], 'spl_set_id': ['b1b2848b-b265-4f6f-9141-bf106dec0726'], 'package_ndc': ['68682-652-20', '68682-655-20', '68682-650-20'], 'is_original_packager': [True], 'nui': ['N0000175694', 'M0002356'], 'pharm_class_epc': ['Benzodiazepine [EPC]'], 'pharm_class_cs': ['Benzodiazepines [CS]'], 'unii': ['Q3JTX2Q7TU']}",Drugs,80662,Valeant Pharmaceuticals North America LLC,400 Somerset Corporate Blvd,N/A,08807-2867,Voluntary: Firm initiated,Letter,Nationwide in the USA,D-1041-2018,"Diazepam Rectal Gel, 2.5 mg, TWIN PACK that Contains two pre-filled, unit-dose, rectal delivery systems with lubricating jelly and instructions for use per carton, Rx only, Manufactured for: Oceanside Pharmaceuticals, a division of Valeant Pharmaceuticals North America LLC, Bridgewater, NJ  08807; Manufactured by: DPT Laboratories, Ltd., San Antonio, TX  78215; NDC 68682-650-20.",306 cartons,Labeling: Incorrect or Missing Lot and/or Exp Date: Product distributed without a lot number or expiration date on the outer carton.,2018-07-10,2018-08-03,2019-02-05,20180815,"Lot #: NBBN, Exp 02/22",,III,306.0,True,False,False,False,False,False,False,False,True,True,True,False,False,cross_contamination,syringes,creams,210.0,2018,1,18285,5,Low
Terminated,Schaumburg,IL,United States,Class III,{},Drugs,64266,Fresenius Kabi USA LLC (FK USA),1501 E Woodfield Rd,Suite 300 East,60173-6052,Voluntary: Firm initiated,Letter,Nationwide,D-200-2013,"CALCIUM GLUCONATE INJECTION, USP, 10% (100 mg/mL), 10 mL, Single Dose Vial, Rx only, For Direct Slow IV or IV Additive Use Only, APP Pharmaceuticals, LLC Schaumburg, IL 60173 --- Product Code 31110, NDC 63323-311-10","155,900 vials domestically",Labeling: Missing label,2013-02-01,2013-03-13,2013-11-18,20130320,"Lot  6004889, Expiration Date 10/2014",,III,155900.0,True,False,False,False,False,False,False,False,False,False,False,False,False,labeling_error,vials,injections,290.0,2013,1,27309,5,Low
Terminated,Lake Forest,IL,United States,Class III,{},Drugs,89142,"Akorn, Inc.",1925 W Field Ct Ste 300,N/A,60045-4862,Voluntary: Firm initiated,Letter,Nationwide USA,D-0368-2022,"Oxycodone Hydrochloride Oral Solution, USP 5 mg per 5 mL (1 mg/mL), 500 mL bottle, Rx only, Manufactured by: Hi-Tech Pharmacal Co., Inc., Amityville, NY 11701 --- NDC 50383-961-34",8184 bottles,Labeling: Missing Label,2021-12-03,2022-01-13,2022-08-19,20220119,Lots: 377186 Exp. 2/28/2023; 377188 Exp. 3/31/2023,,III,8184.0,True,False,False,False,False,False,False,False,False,False,False,False,False,labeling_error,bottles,solutions,259.0,2021,1,23043,5,Low
Terminated,Peapack,NJ,United States,Class II,{},Drugs,66760,Greenstone Llc,100 Route 206 North,,07977,Voluntary: Firm initiated,Telephone,Nationwide,D-737-2014,"Nifedipine, extended-release tablets, 90mg 100 count blister pack,  Rx only, Distributed by: GREENSTONE LLC, Pespack, NJ,07977, NDC 59762-6692-8",21600 tablets,Labeling: Incorrect or Missing Lot and/or Exp Date: Greenstone LLC is recalling  Nifedipine Extended Release tablets (90mg). The expiration date on the package is 48 months instead of 36 months.,2013-11-01,2014-01-16,2015-06-05,20140122,V110079,,II,21600.0,True,False,False,False,False,False,False,False,True,False,False,False,False,labeling_error,blisters,tablets,581.0,2013,5,244481,9,Medium
Terminated,Philadelphia,PA,United States,Class III,{},Drugs,64727,"Mutual Pharmaceutical Company,  Inc.",1100 Orthodox St,,19124-3168,Voluntary: Firm initiated,Letter,Nationwide and  Puerto Rico.,D-399-2014,"Fenofibric Acid, immediate release tablet, 35 mg, 30 count bottle Rx only, Mutual Pharmaceutical Co., Inc., Philadelphia, PA 19124 USA NDC  53489-677-07",,"Labeling: Incorrect instructions; an error in section 5.11 of the patient insert that results in incorrect medical advice.  Specifically, the labeling should read ""If a severely depressed HDL-C level is detected, fibrate therapy should be withdrawn, and the HDL-C level monitored until it has returned to baseline, and fibrate therapy should not be re-initiated.""  The labeling for the recalled lots",2013-02-27,2014-01-06,2014-04-01,20140115,"Lot 6561703, exp. 03/14",,III,,True,False,False,False,False,False,False,False,False,True,False,False,False,labeling_error,bottles,tablets,398.0,2013,1,20000,5,Low
Terminated,Horseheads,NY,United States,Class III,"{'application_number': ['ANDA203167'], 'brand_name': ['CLONIDINE'], 'generic_name': ['CLONIDINE'], 'manufacturer_name': ['XGen Pharmaceuticals DJB, Inc.'], 'product_ndc': ['39822-2000', '39822-2010'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['EPIDURAL'], 'substance_name': ['CLONIDINE HYDROCHLORIDE'], 'rxcui': ['884221', '884225'], 'spl_id': ['103027a7-2f0d-8d8c-e063-6294a90aedc7'], 'spl_set_id': ['ada02f1f-ae78-4435-879e-492ae862d504'], 'package_ndc': ['39822-2000-1', '39822-2010-1'], 'is_original_packager': [True], 'unii': ['W76I6XXF06']}",Drugs,68729,X-Gen Pharmaceuticals Inc.,300 Daniel Zenker Drive,,14845-1014,Voluntary: Firm initiated,E-Mail,Nationwide,D-1444-2014,"Clonidine HCl Injection, 1000 mcg/10 mL (100 mcg/mL),10 mL Single Dose Vial, Rx only, Manufactured for: X-Gen Pharmaceuticals Inc., Big Flats, NY  14814, NDC 39822-2000-1.","8,356 vials","Labeling: Label Error On Declared Strength: The side label description incorrectly states ""Each mL contains 500 mcg Clonidine Hydrochloride"" instead of stating ""Each mL contains 100 mcg Clonidine Hydrochloride"".",2014-07-17,2014-07-18,2015-10-07,20140730,"Lot: PLNB1412, Exp 12/15",,III,8356.0,True,False,False,False,False,False,True,False,False,False,False,False,False,labeling_error,vials,injections,447.0,2014,1,23073,5,Low
Terminated,Fort Worth,TX,United States,Class III,{},Drugs,74209,"Galderma Laboratories, L.P.",14501 N Freeway Tx,,76177,Voluntary: Firm initiated,Letter,U.S. Nationwide,D-1031-2016,"Doxycycline, USP Capsules 40 mg, Packaged in 30 ct Bottles, Rx Only.  Marketed by: Prasco Laboratories, Mason, OH 45040 USA, Manufactured by: Catalent Pharma Solutions, LLC, Winchester, Kentucky 40391. NDC: 66993-815-30.","71,340 Bottles",Labeling: Incorrect Or Missing Lot and/or Exp Date: Some expiries and lot numbers are missing.,2016-05-19,2016-06-14,2016-12-23,20160622,"Lot #: 1496059A, Expiry: 08/31/2017; Lot #: AD9848A, Expiry: 11/30/2017",,III,71340.0,True,False,False,False,False,False,False,False,False,False,False,False,False,labeling_error,bottles,solutions,218.0,2016,1,26177,5,Low
Ongoing,Burbank,CA,United States,Class III,"{'application_number': ['ANDA210221'], 'brand_name': ['CEPHALEXIN'], 'generic_name': ['CEPHALEXIN'], 'manufacturer_name': ['Bryant Ranch Prepack'], 'product_ndc': ['63629-9204'], 'product_type': ['HUMAN PRESCRIPTION DRUG'], 'route': ['ORAL'], 'substance_name': ['CEPHALEXIN'], 'rxcui': ['309110'], 'spl_id': ['b7e7ec11-dee5-4ed2-ad3d-be967d311e26'], 'spl_set_id': ['f4ced8c7-a276-4a44-a60c-f8d1689a2bdf'], 'package_ndc': ['63629-9204-1'], 'original_packager_product_ndc': ['67877-544'], 'unii': ['OBN7UDS42Y']}",Drugs,94605,"Bryant Ranch Prepack, Inc.",1919 N Victory Pl,N/A,91504-3425,Voluntary: Firm initiated,Letter,Nationwide in the USA,D-0536-2024,"Cephalexin for Oral Suspension, USP, 125mg per 5mL, Rx only, 100 Tablets, Relabeled by: Bryant Ranch Prepack, Inc, Burbank, CA 91504, NDC 63629-9204-1.",156 bottles,Labeling: Not Elsewhere Classified: Front label states   100 Tablets  instead of  100 ml  and on the back label 'Each Tablet contains' instead of 'Each Bottle contains' No total dose per bottle listed should be 2.5 g',2024-05-10,2024-06-04,,20240612,"Lot:225541, 226866, 227369, 227519, 229845, 231422, 234889, Exp: 03/31/2025",,III,156.0,True,False,False,False,False,False,False,False,False,False,False,False,False,labeling_error,unknown,tablets,,2024,1,17310,5,Low
